2, 228.93980620151285, 379.7709052520042, 211.34653763195428, 544.9850553488792, 465.55927902734544, 305.2530805845017, 197.03914310940343, 100.42124672346388, 49.55388867713265
2, 228.95516338991672, 379.7756507524479, 211.3519253486469, 545.0136782697352, 465.58948881455314, 305.27357150069304, 197.04254003084898, 100.42052787435782, 49.552072562531336
2, 228.95932198299343, 379.7726048059837, 211.35450768983782, 545.020489670394, 465.5971298498572, 305.2790738828695, 197.04239093451193, 100.41999743665627, 49.55181191372734
2, 228.96476965283637, 379.7765010015079, 211.35282820360314, 545.030163687654, 465.60826432022617, 305.28627417276687, 197.04312541115232, 100.42008616920599, 49.55043527133462
2, 228.94543135066098, 379.77292979080204, 211.35499264236248, 544.9973316814845, 465.5697495623544, 305.26056512264444, 197.0426252119248, 100.42061199593672, 49.554558780844125
2, 228.95370916601013, 379.7766139053891, 211.35298406949144, 545.0116847989843, 465.58653947999835, 305.2715447574509, 197.04322111564204, 100.42058301637317, 49.552573719995586
2, 228.9618248291314, 379.7782736780087, 211.35505973577455, 545.0263767362762, 465.60247788790616, 305.2824506776974, 197.04446032348775, 100.4202024189749, 49.551450614100894
2, 228.9658156970181, 379.77901045225786, 211.35594443065887, 545.0335160587176, 465.6103365359651, 305.2877745316203, 197.04497548373232, 100.42000771975005, 49.55087603577059
2, 228.9682892913799, 379.7766173451152, 211.35635787592292, 545.0371108743683, 465.6149335669015, 305.2910860472302, 197.04431963409448, 100.41973421885662, 49.5504874099317
2, 228.96533884973093, 379.76949857504144, 211.35501626471157, 545.0298833567525, 465.60859772134387, 305.28712873292534, 197.04151007485598, 100.41951689409967, 49.55077393688842
2, 228.96646415801771, 379.773153633366, 211.35110910249895, 545.031722352872, 465.61151588525126, 305.28861907455723, 197.04141558845643, 100.41991727030526, 49.54975362492652
2, 228.96849944700207, 379.77625753378, 211.3530999824968, 545.0364601995329, 465.61558116920935, 305.29126943926826, 197.04310305235265, 100.41988554638237, 49.549779638389744
2, 228.96938279589324, 379.77689413573466, 211.35484515416678, 545.0386350637317, 465.61723505356014, 305.29251030340345, 197.0439127770426, 100.4197905102704, 49.54996711493248
2, 228.9690974240162, 379.77720234233954, 211.35517549733254, 545.0383657194033, 465.61670567941485, 305.2921376816339, 197.04412109493953, 100.41979947095349, 49.55008961180667
2, 228.9684415087042, 379.7766483221809, 211.35541449423638, 545.0371425200402, 465.6153206525047, 305.29126025229203, 197.04401594007464, 100.41977925596454, 49.550263795890466
2, 228.96934458064322, 379.77801382106605, 211.35508236616522, 545.0389404373298, 465.61723516817045, 305.29251563114076, 197.04434527911465, 100.41984602674232, 49.550026213774316
2, 228.96810901489613, 379.77940221668007, 211.35582459080015, 545.0374187070723, 465.6148920338556, 305.2908255172239, 197.04508603685827, 100.41995522675374, 49.550411730027506
2, 228.96922168200814, 379.7797263096531, 211.3566295218659, 545.0395921782668, 465.6170397135602, 305.2923224065412, 197.04545668103341, 100.41986190711499, 49.55036878453181
2, 228.96983255078646, 379.77214623029914, 211.35678012182092, 545.038571005659, 465.6175186509355, 305.29306638253144, 197.04297545069727, 100.41937451805877, 49.55028353338671
2, 228.96384293516707, 379.77223631859323, 211.35254133858857, 545.0274139569475, 465.60613724550257, 305.2851419172996, 197.04158796545255, 100.41991375865604, 49.55054681484155
2, 228.9537364413758, 379.7683162925958, 211.35261261922804, 545.009309549535, 465.5858095629686, 305.2715740764757, 197.04030514675412, 100.42010424560772, 49.55249190364178
2, 228.96126690867985, 379.7723756613604, 211.3504678253548, 545.0225533165003, 465.6012566727113, 305.28168913342665, 197.04093764694645, 100.42014774158599, 49.550612451542165
2, 228.95161008698454, 379.774676961306, 211.3527167961469, 545.007553730445, 465.58225314417876, 305.2687884443642, 197.04245926090687, 100.42057827463087, 49.55291832493845
2, 228.95405730705264, 379.7738295909392, 211.35394801423436, 545.0117913445197, 465.5869003808569, 305.2720801769949, 197.04259720482497, 100.42034305949795, 49.552706287546336
2, 228.95997734361845, 379.7755282705261, 211.35349871987657, 545.0220771939584, 465.5986872794469, 305.27995962695485, 197.04301899863165, 100.42020939522962, 49.551486189295495
2, 228.94913894835688, 379.77537023116747, 211.35443895840424, 545.0040630056964, 465.5773193859608, 305.26548570110265, 197.04325575655798, 100.4206268270101, 49.553741352039914
2, 228.92708888936116, 379.7757665804642, 211.3543399204855, 544.9670931009974, 465.53398768435693, 305.2361324651126, 197.04337898761668, 100.42163887382077, 49.557920653182656
2, 228.92452461559847, 379.777266466525, 211.3545703160252, 544.9632708989335, 465.5290776735066, 305.23266739424844, 197.04396028521646, 100.42182572944535, 49.55845661738677
2, 228.93810984793075, 379.7785465708261, 211.35541935372527, 544.986677324511, 465.5557838037504, 305.2507723656634, 197.04462622237904, 100.42124607364964, 49.556044158281864
2, 228.9512623155406, 379.7756363788795, 211.3561158570214, 545.0081367344761, 465.5813213527227, 305.2682788976667, 197.04391701418015, 100.42043809905906, 49.553685805772275
2, 228.95233110484082, 379.775748277211, 211.3544905552426, 545.0095512689348, 465.58359068566057, 305.26973215634285, 197.04343344718134, 100.42050077084718, 49.55314550960291
2, 228.95775968574537, 379.7781931323417, 211.35455111372258, 545.019401121939, 465.59456400475995, 305.2770249793479, 197.04424825207292, 100.42040217233686, 49.55211983689928
2, 228.96267751999912, 379.77953340795875, 211.35590893120818, 545.0283492735542, 465.6041877935349, 305.28355976409773, 197.04513729556982, 100.42018925452166, 49.55146632623147
2, 228.9653297796081, 379.77637458311256, 211.35669578592734, 545.0322084449074, 465.60907505879794, 305.2870932875487, 197.0443561518299, 100.41983625121752, 49.551120676461466
2, 228.96787739661877, 379.7753111049853, 211.35495244218438, 545.0357440039346, 465.6141520760652, 305.2904697709172, 197.043411026222, 100.41975994827133, 49.55027590113326
2, 228.96930073276317, 379.77456552404266, 211.35433616620617, 545.0377830853331, 465.6169825811399, 305.2924344124373, 197.0429581425879, 100.4196893851522, 49.549877718209075
2, 228.9696881561927, 379.77712347155364, 211.35389058333962, 545.0389333501201, 465.61795270831834, 305.2929175542335, 197.0436713515782, 100.4198506591405, 49.54971494354416
2, 228.97005456050098, 379.7732935617422, 211.3553489098837, 545.0389301103871, 465.61821146069656, 305.2934226478178, 197.04286712602422, 100.41952336018116, 49.549943126410184
