105.90076698391341,105.90077074256091,185.54781565418287,185.54781565418287,168.2600318518493,142.80698408955334,168.2601314517022,253.0858439047461,253.08584438719294,253.08584513045125,253.08583320852364,98.10876027350288, 152.3581456864639
105.90076698391341,105.90077074256091,185.54781565418287,185.54781565418287,168.2600318518493,142.80698408955334,168.2601314517022,253.0858439047461,253.08584438719294,253.08584513045125,253.08583320852364,98.10876027350288, 152.3581456864639
114.75485419917078,114.75485419917078,190.1225173520347,190.1225173520347,165.18230012714187,131.26019214113902,165.1823279698152,191.6063400244072,291.76310491446407,219.6562783430397,123.52673406120435,173.51435427696623, 151.58457403493395
119.01092899908978,119.01094044292438,227.84080683191956,227.84080683191956,209.29877195189735,155.668961290432,209.29889121590767,399.2101395962425,265.0681012271504,200.73955524777622,107.48587594509382,167.91769977823714, 194.28791630471426
129.51086350686003,129.51087750458973,203.50917712793554,203.50917712793554,174.61198105299096,152.92438611582347,174.61207599484854,389.9825073762032,130.87893009325046,199.4253338328764,117.00742320874586,115.08853796832702, 156.98054185015712
123.90484518019879,123.9048739685205,198.91202866811216,198.91202866811216,170.46581898437532,139.21283042109715,170.46588633279788,353.47891269811936,112.3395345120482,214.51459745915753,119.47197582733358,97.46976833421846, 155.60705020248173
137.67117712368793,137.6711741728703,207.50363636464976,207.50363636464976,187.60923742508757,210.64513735564728,187.6092945446533,366.39655113257226,60.87840804299607,199.25492992987307,125.2073796810936,65.77811977867326, 155.2559087265013
135.8907470441057,135.8907611252185,203.1296193359843,203.1296193359843,181.96073260325758,203.1196001420837,181.96081745063844,327.2563822993001,31.255396766453792,186.42265594119277,121.01354718064997,113.04833245789517, 150.98122046762614
119.01616665351776,119.01617388418384,192.1662714015721,192.1662714015721,188.95182657363137,227.5065487904946,188.9519233071899,275.0481003815297,71.9206095613304,202.99595658850728,125.20293806088456,122.55351373472222, 150.87413927411023
128.6410134474554,128.64099173137464,201.1804854887968,201.1804854887968,194.62225296455495,236.24372973214233,194.6223296297119,239.96394785389793,239.96387273444054,203.51622438383936,148.24537030329265,241.1438563479501, 154.67728383926092
105.3482659105005,105.34846087033252,171.4134540854833,171.4134540854833,143.6439715728521,96.93896518440724,143.6439799696105,236.61364344663437,236.61361733909655,246.46558675248352,130.43999688169552,199.7339106872241, 135.21937944770562
137.36038137943206,137.36038275486496,197.27651719343655,197.27651719343655,148.87423952658457,91.94388212324465,148.87426747225632,239.67026720238604,239.67023563896407,255.595732299766,272.003171091115,162.797619331952, 141.5984454246771
137.36038137943206,137.36038275486496,197.27651719343655,197.27651719343655,148.87423952658457,91.94388212324465,148.87426747225632,239.67026720238604,239.67023563896407,255.595732299766,272.003171091115,162.797619331952, 141.5984454246771
143.55811235113188,143.5580980579712,206.9786315699618,206.9786315699618,156.0529742655175,92.11560329865553,156.05300438879945,577.1684376234688,154.6987626764009,249.77182621762935,293.81754557398193,158.86959827332024, 149.10135575350947
151.95146094145983,151.95143919743347,221.59928596204495,221.59928596204495,182.82675166379042,172.14656238003536,182.82674168069408,346.3415961713244,265.50568374181626,252.55483604513938,286.84855947665227,153.57540122841883, 161.2978903447483
151.95146094145983,151.95143919743347,221.59928596204495,221.59928596204495,182.82675166379042,172.14656238003536,182.82674168069408,346.3415961713244,265.50568374181626,252.55483604513938,286.84855947665227,153.57540122841883, 161.2978903447483
146.54058538555014,146.5405749424706,223.07394560556958,223.07394560556958,191.17967096645017,181.78909457796811,191.1796470877281,337.4349706124664,263.58087266572414,274.18656970142376,284.1008000006701,172.29643030960162, 168.18988570068697
140.05600653317663,140.0559882459666,220.54518213987532,220.54518213987532,192.5088558933199,179.27808272145052,192.5088455774111,338.44000892177144,268.9154084813054,287.82530277478855,278.6715983921215,192.1248389611451, 170.36578103594235
